animeID,name,scored
8514,Shimajirou to Ookinaki,4.57
8515,Ore Monogatari!!,8.07
8516,Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,7.43
8517,Broots,5.17
8518,Oni Chichi 2: Harvest,6.95
8519,Koi Maguwai,6.9
8520,Kanojo wa Dare to demo Sex Suru.,6.84
8521,2005-nen Uchuu no Tabi,4.55
8522,Guitar Shoujo!,5.04
8523,Hikari no Megami,6.66
8524,Henteko na Volunteer,6.89
8525,Henna ABC,5.22
8526,Kaseifu ga Ita.,4.41
8527,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special,6.1
8528,Dr. Slump: Arale-chan Specials,6.36
8529,Dr. Slump: Arale-chan - Penguin Mura Eiyuu Densetsu,6.41
8530,Choujikuu Robo Meguru,4.56
8531,Monster High: Kowa-ike Girls,5.76
8532,Seto no Hanayome Picture Drama,6.45
8533,Joukamachi no Dandelion,7.31
8534,Ao no Kanata no Four Rhythm,6.87
8535,Q Transformers: Kaette Kita Convoy no Nazo,5.63
8536,Ansatsu Kyoushitsu: Deai no Jikan,7.46
8537,Katsura Hime,5.62
8538,Kyoukai no Rinne (TV),6.96
8539,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo,5.22
8540,Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation,6.96
8541,Baymax,6.07
8542,Hatsune Miku x Tetsuya Nomura,5.8
8543,Shingeki no Bahamut: Genesis Recap,6.29
8544,Detective Conan Movie 19: The Hellfire Sunflowers,7.81
8545,Ijime wa Zettai Warui!,5.6
8546,Ichiban Chikaku ni,5
8547,Ikite Iru,5.6
8548,Jigoku Koushien,4.58
8549,Rokka no Yuusha,7.53
8550,Precure All Stars Movie: Haru no Carnival♪,6.62
8551,Ikenai Koto The Animation,6.2
8552,Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,5.93
8553,Ai Tenchi Muyou! Recaps,5.37
8554,Garo: Guren no Tsuki,5.92
8555,Garo Movie: Divine Flame,7.77
8556,Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,4.69
8557,Nobunaga-kun no Minna de Yakusoku Hi no Youjin,5.6
8558,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,5.57
8559,Jishin ga Kitarou Dousuru? Mushi Mushi Mura no Bousai Kunren,5.86
8560,Boku wa Sugu ni Nigetanda: Higashi Nihon Daishinsai kara Mananda Koto,7.57
8561,Momotarou no Hi Asobi Yameyou! Hi no Youjin,5.83
8562,Son Gokuu no Hi no Youjin,8.17
8563,Yamete! Writer Asobi: Doubutsu Mura no Shouboutai Shutsu Dou,6.4
8564,Magical Puuta no Hi Asobi wa Abunai yo,5.71
8565,Saru Tarou Jishin ni wa Makenai zo!: Jishin e no Sonae Dai Sakusen,8.17
8566,Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin,6.2
8567,Jishin da!! Mii-chan no Bousai Kunren,7.25
8568,Azarashi Tama-chan no Hi no Youjin,4.71
8569,Kogitsune no Shouboutai,7.5
8570,Karugamo Oyako no Hi no Youjin,5.5
8571,Somei-ka no Hi no Youjin: Bouka no Tebiki Katei-hen,7.25
8572,"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.",6.5
8573,Makehen de! Roku-nen San-kumi no Hanshin Daishinsai,5
8574,Kyoro-chan no Jishin Youjin Hi no Youjin,6.63
8575,Nintama Rantarou no Jishin Youjin Hi no Youjin,6.17
8576,Nintama Rantarou no Shouboutai,6.54
8577,Ajjishin da Tsunami wa? Jibun no Inochi wa Jibun de Mamoru,5.2
8578,Modern,5.05
8579,Timbre A to Z,4.87
8580,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,6.41
8581,Pac-World,5.39
8582,Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special,6.4
8583,Hetalia: The World Twinkle,7.58
8584,Ginga Jinpuu Jinraiger,0
8585,Sazae-san: Dawn to Ikka de Hawaii Ryokou,6.12
8586,Punch Line,7.11
8587,Ranpo Kitan: Game of Laplace,6.71
8588,Subete ga F ni Naru: The Perfect Insider,7.33
8589,Koutetsujou no Kabaneri,7.31
8590,Shisha no Teikoku,7.02
8591,Studio Khara vs. CyberConnect2 Gachinko! Animation Taiketsu!,5.82
8592,Dreams,3.69
8593,Futon,5.07
8594,Great Rabbit,4.65
8595,Haru no Shikumi,4.44
8596,Kappo,4.45
8597,Maze,5.15
8598,PiKA PiKA,4.73
8599,Red Colored Bridge,3.64
8600,Nenga no Kizuna,5.76
8601,Go! Princess Precure,7.8
8602,Duan Nao,6.61
8603,Kyoukai no Kanata Movie 2: I&#039;ll Be Here - Mirai-hen,8.31
8604,Yamada-kun to 7-nin no Majo (TV),7.84
8605,One Piece: Episode of Alabasta - Prologue,7.4
8606,Tough Guy!,4.64
8607,Poker,5.14
8608,Noroma na Jiji,6.55
8609,Kemurigusa Monogatari,5.31
8610,Seisho Gensou Fu: Adam to Eve,6
8611,Nonsense Monogatari Dai Ippen: Sarugashima,5.44
8612,Fate/stay night: Unlimited Blade Works 2nd Season,8.4
8613,Isuca: Gokuraku,6.38
8614,Rusty Nail,6.16
8615,Luigi&#039;s Toy Adventure,5.38
8616,Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!,6.78
8617,Kokoro ga Sakebitagatterunda.,8.18
8618,Ginga Tetsudou 999 (ONA),6.31
8619,Shouwa Genroku Rakugo Shinjuu,8.63
8620,Heijoukyou: Yasukerashi Miyako,6.14
8621,Boruto: Naruto the Movie,7.87
8622,Harbor Tale,6.83
8623,0:08,5.02
8624,The Baby Birds of Norman McLaren,5.17
8625,Yu☆Gi☆Oh! The Dark Side of Dimensions,7.53
8626,White Fantasy,5.63
8627,Futa-bu!!,7.29
8628,3-gatsu no Lion meets Bump of Chicken,7.01
8629,Gunslinger Stratos: The Animation,6.18
8630,Bakemono no Ko,8.5
8631,Macross Fufonfia Specials,5.49
8632,Last Exile: Doyou no Asa,5.94
8633,Bamboo Blade: Fanfu-Fufe-Fo,5.53
8634,Bamboo Blade: CM Fanfu-Fufe-Fo,5.78
8635,Mikagura Gakuen Kumikyoku (TV),6.8
8636,Okusama ga Seitokaichou!,6.84
8637,Himouto! Umaru-chan,7.4
8638,Doubutsu Tonarigumi,5.14
8639,Cinterrier-jou no Hanamuko,4.83
8640,Anomalies,4.62
8641,Chain Chronicle: Haecceitas no Hikari,6.84
8642,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,7
8643,"Wake Up, Girls! Seishun no Kage",7.22
8644,Watashi no Kao,4.07
8645,Koe no Katachi,9.04
8646,Pokemon: Pikachu to Pokemon Ongakutai,6.32
8647,Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,6.89
8648,Kaitou Joker 2nd Season,7.33
8649,New Initial D Movie: Legend 2 - Tousou,7.92
8650,Hidan no Aria AA,6.38
8651,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV): Heroine Kentei,4.58
8652,Setsuzoku Muyou,4.6
8653,Haikyuu!! Second Season,8.87
8654,Ganso Banana no Tamashii,4.63
8655,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7.89
8656,Hidamari Sketch Recap,6.5
8657,Hidamari Sketch x 365 Recap,6.51
8658,Hidamari Sketch x ☆☆☆ Recap,6.56
8659,Disney Tsum Tsum,6.34
8660,Youkai Watch: Best 10,6.15
8661,Owari no Seraph: Nagoya Kessen-hen,7.8
8662,Beluga,4.73
8663,Sougiya to Inu,5.19
8664,Columbos,4.97
8665,Mushishi Zoku Shou: Suzu no Shizuku,8.71
8666,Kizuna (Special),5.81
8667,Idol☆Sister,7.19
8668,Nekota no Koto ga Kininatte Shikatanai.,6.37
8669,Kibun wa Uaa Jitsuzai OL Kouza,5.75
8670,Gintama°,9.15
8671,To LOVE-Ru Darkness 2nd,7.71
8672,Ame-iro Cocoa,4.78
8673,Bouken-tachi Gamba to Nanbiki no Nakama,6.54
8674,Kamakura,5.41
8675,Maku,5.8
8676,Ninja & Soldier,5.95
8677,Hand Soap,4.66
8678,Charlotte,7.92
8679,Lena lena,6
8680,Wooser no Sono Higurashi: Mugen-hen,6.71
8681,Shinmai Maou no Testament OVA,7.14
8682,Robot Girls Z Plus,6.3
8683,Orangutan,5.1
8684,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,7.49
8685,Tottori U-turn,5.09
8686,Lovely x Cation The Animation,7.32
8687,Sei Yariman Sisters Pakopako Nikki The Animation,6.87
8688,Wangpai Yushi,6.79
8689,Yaoguai Mingdan,7.06
8690,Grisaia no Meikyuu: Caprice no Mayu 0,8.04
8691,Grisaia no Rakuen,8.04
8692,Washimo 2nd Season,4.5
8693,Grisaia no Kajitsu Specials,6.99
8694,Tanoshii Sansuu,5.08
8695,Aruite Mikka!,4.48
8696,Banana Mura ni Ame ga Furu,4.65
8697,Onna Spy Goumon: Teki no Ajito wa Jotai Goumonsho,4.75
8698,World Calling,6.13
8699,Ookami Shoujo to Kuro Ouji Recap,6.92
8700,Chiisana Teien,5.97
8701,Atama wa Tsukaiyou. Card mo Tsukaiyou.,5.31
8702,Tezuka Osamu Monogatari,4.9
8703,Usagi to Kame (Music),5.24
8704,Sore ga Seiyuu!,7.09
8705,Daitoshokan no Hitsujikai Picture Drama,6.36
8706,Tensai Banpaku Opening,5.14
8707,Persia no Komoriuta: Watashi no Hana,3.76
8708,Futago no Ookami Daibouken,5.2
8709,Henna Ie!,4.89
8710,Jeremy no Ki,5.62
8711,Tomodachi de Iyou ne,6.57
8712,Aldnoah.Zero Extra Archives,6.91
8713,Fushigiboshi no☆Futagohime Gyu! Recap,6.58
8714,Ninja Hattori-kun Plus Perman: Ninja Kaijuu Jippou tai Miracle Tamago,6.37
8715,Ninja Hattori-kun Plus Perman: Chounouryoku Wars,6.24
8716,Kiki to Lala no Habatake! Pegasus,5.56
8717,Kiki to Lala no Mamatte Suteki!,5.48
8718,Ghost in the Shell Arise Episode: [.jp],6.53
8719,Genkaku Cool na Sensei ga Aheboteochi!,7.23
8720,Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi,5.54
8721,Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi,5.57
8722,Hangyodon no 007/2: Doctor Sunday Arawaru no Maki,6.36
8723,Hangyodon no Parallel Daisakusen: Hana no Oedo wa Oosawagi,5.46
8724,Uchuu Kaizoku Mito no Daibouken Pilot,5.23
8725,Behind a Smile,5.81
8726,Isu,4.69
8727,Kurage no Shokudou,6.28
8728,Shousei Shikisai Gensou,4.74
8729,Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,7.06
8730,"Oyaji no, Imo no Kamisama.",5.88
8731,Ghost in the Shell: Arise - Alternative Architecture,7.32
8732,20-dai no Heya-hen,5.19
8733,Doron Coron,4.36
8734,Beanuts,4.69
8735,Kimi wa Tomodachi,5.45
8736,Grasshopper Monogatari,4.23
8737,Eien,4.64
8738,Bazar dé Gozarre,4
8739,Kareshi wa Hammerhead Shark,3.58
8740,Watashi no Ashinaga Ojisan Specials,6.41
8741,"Mirai e no Niji: Boku no Ojisan wa, Hansen-byou",8.67
8742,Jam the Housnail,7.22
8743,Tick & Tack,4.25
8744,Naccio to Pomm,5.29
8745,Bip to Bap,5.75
8746,Robot Pulta,4.89
8747,Pulsar,5.42
8748,Form of Stress,4.4
8749,Kai Douryoku,6
8750,Kai Douryoku Real,5.5
8751,Chii-chan to Hige Ojisan,6.25
8752,Momonga-mon,5.56
8753,Shiro Hon,6
8754,Pinky Wakuwaku Tabi Stroll,4.77
8755,Pinky Monkey no Umareta Hi,4.37
8756,Fafa Movie,3.83
8757,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,5.08
8758,Ousama Monogatari,5.13
8759,Shiritori Oukoku,4.58
8760,Oni Keibu Anpan,5.25
8761,Juu-nin no Chiisa na Indian,5.02
8762,12-gatsu no Uta,4.74
8763,Dog Days Recap,6.69
8764,Pokemon XY: New Year&#039;s Eve 2014 Super Mega Special,6.42
8765,Liv & Bell,5.57
8766,En En Nikoli,4.64
8767,Teach,6.5
8768,Mori no Ratio,5.58
8769,Straw Byururu,4.94
8770,Eddie the Fast Break,5.33
8771,Ken to Kaijuu,5.43
8772,Ongaku Sekai Ryokou,3
8773,Detective Conan: Happy New Year Special,7.21
8774,Gakkyuu Ou Yamazaki Specials,5.77
8775,Hoshi Uranai Kirakira,5.13
8776,Kenka no Ato wa,5.46
8777,Cabbage UFO,5.11
8778,Tenrankai de Atta Onnanoko,5.3
8779,Pata Pata Mama,5.02
8780,Bubaga,6
8781,Daisuki! Nendomama,5.83
8782,Saikin Ponta,5.82
8783,Toko-chan Chokkin,5.57
8784,Straw-saurus Neo,5.55
8785,Rescue YoYo,3.25
8786,Tsunagaru Animal,5.88
8787,Kakinoki Mokkii,5.26
8788,Rainbow no Anime Bako,4.5
8789,Talpy,8.4
8790,Paniponi,4.67
8791,Karasu no Puuta,8
8792,Kappa no Suribachi,5
8793,Kyouryou Pikora,4
8794,Nanja Monja Obake,5.08
8795,Go! Go! Veggie-tan,5
8796,Hasu no Yousei: Bonyo Bonyo,6.63
8797,The Night Game: Neko no Sakusen,5.07
8798,Gararin to Gororin,3.86
8799,Suna Asobi,4.85
8800,Hamster Sam,6.08
8801,Ongaku Shoujo,6.31
8802,Aki no Kanade,7.13
8803,Happy ComeCome,5.48
8804,Kumi to Tulip,6.09
8805,Kagee Mukashibanashi,6.23
8806,Kagee Aesop Monogatari,6.83
8807,Hello Kitty no Hajimete no Christmas Cake,6.07
8808,Hello Kitty no Okaze wo Hiita Santa-san,6.6
8809,Hello Kitty no Minna no Tanoshii Natsuyasumi,6.86
8810,Hello Kitty no Santa-san ga Futari Ita,5.92
8811,Kitty to Daniel no Suteki na Christmas,6
8812,Santa Claus Tsukamaeta!,5
8813,Sanrio Christmas Fantasia,6
8814,Kitty to Daniel no Odoru Santa-san no Himitsu,5.89
8815,Kanimanji Engi,5.46
8816,Kinken Chochiku Shiobara Tasuke,5.11
8817,Mikuni no Tame Ni,5.18
8818,San-biki no Koguma-san,3.81
8819,Fukubiki! Triangle: Futaba wa Atafuta ♥,6.79
8820,Mankitsu Happening,7.88
8821,Kuroko no Basket: Oshaberi Demo Shimasen ka,7.35
8822,Denpa Kyoushi (TV),6.98
8823,Hana,4.63
8824,Kurokan,6.73
8825,Double Hard,7.4
8826,Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!,6.29
8827,Perman: Birdman ga Yatte Kita!!,5.64
8828,Oh Yoko!,4.32
8829,Good-by Marilyn,3.69
8830,Jiaoao de Jiangjun,5.67
8831,Coffee Break,5.1
8832,Kiseki,4.95
8833,Otoko to Onna to Inu,5.01
8834,Samurai,4.74
8835,6HP (Six Hearts Princess),6.25
8836,Jikan,3.83
8837,Sensuikan Cassiopeia,4.93
8838,Tsuiseki,4.51
8839,Futari Zamurai Homare no Kawakiri,4.26
8840,Stone,4.48
8841,Karma,5.32
8842,Genei Toshi,4.45
8843,Toumei Ningen,4.35
8844,Ten,4.67
8845,Hyoutan,4.86
8846,Shin Tenchi Souzou,5.21
8847,Sarasoujuu no Hana no Iro,5.17
8848,Kage,4.34
8849,Ki Renka,4.2
8850,Odoroki Ban,4.83
8851,Duel Masters VSR,5.75
8852,Tennis no Ouji-sama: Message in a Bottle,6.72
8853,Ni-hiki no Sanma (1968),5.19
8854,Ikoku na Retro,6.34
8855,Shoujo Kyouiku,6.68
8856,Yume no Ukiyo ni Saitemina,5.86
8857,Üks Uks,5.09
8858,Introspection,5.33
8859,Believe in It,5.1
8860,Countdown,4.61
8861,Learn to Love,5.64
8862,Don&#039;t You Wish You Were Here?,7.13
8863,Nar Doma,5.53
8864,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,5.73
8865,Kumo no Ito (Special),5.48
8866,Maze Maze Wien,5.07
8867,"Eikoku Ikka, Nihon wo Taberu",6.51
8868,Paradise,7.31
8869,Peeping Life x IODATA: Quiz!! Input Output,3.82
8870,Ienai Koto The Animation,6.21
8871,Beppu x Peeping Life,4.82
8872,"Sayonara, Midori ga ike: Tobe! Tako Glider!!",6
8873,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,5
8874,Yatterman x Toshiba,5.23
8875,Notteke Explet&#039;s,4.4
8876,Shitamachi Alien PapiPipiPupi,6.71
8877,Butazuka,3.78
8878,Buonomo,5.18
8879,Seishun Midnight Runners: Shiosai,5.41
8880,Korokoro Animal,6
8881,Kaden Manzai John TV Show!,4.8
8882,Warai no Show Gakkou,6
8883,Kabushiki Kaisha Zoo,6.29
8884,Convenience Store Senki Purin-tai,4.45
8885,AAA de Ikou!!: Yuuna & Akiko,5.91
8886,Yurumi to Shimeru,4.35
8887,JU Chuuko Jidousha Hanbaishi x Peeping Life,3.61
8888,Haikyuu!! Movie 1: Owari to Hajimari,8.04
8889,Sinbad: Soratobu Hime to Himitsu no Shima,6.4
8890,Mori no e,5.74
8891,Taboo Tattoo,5.99
8892,Korokoro Animal 2,5.83
8893,Blend,4.57
8894,Metropolis (2009),6.26
8895,Playground,4.89
8896,Minamo,5.21
8897,Fantastic Cell,4.89
8898,Kikyuu,5.81
8899,Recorder,5.23
8900,Calm,5.67
8901,Baka Baka Baka na Sekai,4.33
8902,Himitsu Spark,6.09
8903,Tokyo Fantasia,4.88
8904,Malay Oki Kaisen,5.33
8905,Jitsu wa Watashi wa,7.07
8906,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,7.49
8907,Gochuumon wa Usagi desu ka??,7.95
8908,Are wa Dare?,5.54
8909,Chiisana Itsutsu no Ohanashi,5.5
8910,Chikara Bashi,5.48
8911,Onigakure Yama no Soba no Hana,5.48
8912,Oshizuka ni,5.25
8913,Risu no Panache,5.16
8914,Sakura Yori Ai wo Nosete,5.26
8915,Tabi wa Michizure Yo wa Nasake,5.31
8916,Urameshi Denwa,5.21
8917,The iDOLM@STER Million Live! 1st Anniversary PV,6.03
8918,Overlord,8.06
8919,Honoo no Haramase Paidol My★Star Gakuen Z The Animation,7.21
8920,Namaiki: Kissuisou e Youkoso! The Animation,7.23
8921,3Ping Lovers!☆Ippu Nisai no Sekai e Youkoso♪ The Animation,7.07
8922,Yumemi Douji,4.82
8923,Ikiteirutte Subarashii!,4.54
8924,Channel 5.5 4th Season,5.42
8925,Channel 5.5,5.62
8926,Channel 5.5 2nd Season,5.35
8927,Channel 5.5 3rd Season,5.81
8928,Onnanoko tte.,5.69
8929,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,7.83
8930,Tamayura: Sotsugyou Shashin Part 3 - Akogare,7.87
8931,Tamayura: Sotsugyou Shashin Part 4 - Ashita,8.14
8932,Panpaka Pants Movie: Bananan Oukoku no Hihou,5.76
8933,Mochi Mochi no Ki,4.62
8934,Moshidora Recap,5.86
8935,47 Todoufuken Specials,5.67
8936,Akuei to Gacchinpo,4.47
8937,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction",5.89
8938,Akuei to Gacchinpo The Movie: Chelsea no Gyakushuu/Akuei to Mahou no Hammer,4.13
8939,Akuei to Gacchinpo: Tenkomori,4.2
8940,Nekoronde TV.,4.93
8941,Omakase! Miracle Cat-dan,5.64
8942,AKB48 Stage Fighter,5.31
8943,Nekoronde Mite ne.,4.15
8944,Boku no Yayoi-san,6.34
8945,Girls und Panzer Heartful Tank Disc: Fushou - Akiyama Yukari no Sensha Kouza,6.79
8946,Ushio to Tora (TV),7.67
8947,Meiji Tokyo Renka Movie: Yumihari no Serenade,6.61
8948,Tetopettenson,4.88
8949,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,4.22
8950,Channel 5.5 Prologue: Shin Bangumi Start!,4.42
8951,Channel 5.5 3rd Season Prologue,5.51
8952,Channel 5.5 4th Season Prologue,5.44
8953,Anata wo Zutto Aishiteru,6.29
8954,BAR Kiraware Yasai,5.03
8955,Wasurerareta Ningyou,5.33
8956,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,6.87
8957,Kagami,5.22
8958,Shinsei Kamattechan,4.53
8959,Chu Feng: B.E.E,6.03
8960,Bogeul Bogeul Bomulseon,5
8961,Ooi! Hanimaru,4.97
8962,Akuei to Gacchinpo Tenkomori: Maboroshi no Omake Episode,4.12
8963,Aria The Avvenire,8.09
8964,Muku no Ki no Hanashi,4.28
8965,Beer Mukashi Mukashi,5.35
8966,Plus 50000-nen,4.76
8967,Nobara,4.29
8968,Sore Ike! Anpanman: Mija to Mahou no Lamp,7.15
8969,A Play,4.62
8970,Yellow,5
8971,"Yasashii Fue, Tori, Ishi",4.79
8972,Kakari,4.65
8973,Fue,4.39
8974,Kodomo no Kaitei no Koto,4.38
8975,Qin Shi Ming Yue 3D: Dianying Longteng Wanli,6.39
8976,Junai Maniac,6.54
8977,Kedamono-tachi no Sumu Ie de,6.36
8978,Uriko-hime to Amanojaku,4.36
8979,Go-hiki no Kozaru-tachi,4.14
8980,Fushigi na Taiko,5.11
8981,Kobutori (1957),4.5
8982,Bunbuku Chagama (1958),4.69
8983,Ou-sama Ninatta Kitsune,4.15
8984,Fukusuke,5.55
8985,Goman-hiki,5.78
8986,Poron Guitar,4.43
8987,Inaka Nezumi to Machi Nezumi,5.22
8988,Kaguya-hime,7.04
8989,Jataka Monogatari: Kiniro no Shika,4.14
8990,Tsuru no Ongaeshi,4.51
8991,Yume,5.09
8992,MTV Japan Station ID,4.87
8993,Qin Shi Ming Yue: Kong Shan Niao Yu,6.76
8994,Qin Shi Ming Yue: Junlin Tianxia,7.72
8995,Qin Shi Ming Yue Zhi: Luosheng Tangxia,6.27
8996,Million Doll,4.87
8997,Crazy for It,5.83
8998,Kuchao,4.8
8999,Orchestra,5.17
9000,Chibikuro Sambo no Tora Taiji,7.22
9001,Chibikuro Sambo to Futago no Otouto,7.25
9002,Nami,2.53
9003,Kairaku no Sono,4.52
9004,Phantasm,3.67
9005,Embah,4.02
9006,Insomniac,5.27
9007,Swimming,5.27
9008,Count Down,3.89
9009,Feng Ji Yun Nu,5.35
9010,Marude Sekai,5.13
9011,Katsuobushi Dayo Jinsei wa,4.08
9012,Yell,5.43
9013,Landmark,4.31
9014,Hakuchuu Meikyuu,4.51
9015,Aya Hito Shiki to Iu na no Ishi Hata,3.95
9016,"Diabolik Lovers More,Blood",6.09
9017,Gunslinger Stratos,6.15
9018,Dance with Devils,6.68
9019,1,3.33
9020,Petting a Dog,3.67
9021,Adventures in Beauty Wonderland,4.04
9022,Crayon Angel,3.49
9023,Kamen no Marionette-tachi,5.8
9024,Women,3.85
9025,Flicker Love No.1,5.57
9026,Commercial War,4.48
9027,Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan,4.39
9028,Silent Chaser Kagami,4.19
9029,Misato-chan no Yume Nikki,3.53
9030,The Embryo Develops into a Fetus,3.7
9031,Asobi ni Iku yo!: Asobi ni Oide - Owari,6.38
9032,Aoki Uru: Overture,5.23
9033,Frame Arms: A Violent Struggle,4.92
9034,Tekusuke Monogatari,5.19
9035,Super Short Comics,5.77
9036,Momokuri,7.23
9037,ReLIFE,8.14
9038,Nanbaka,7.43
9039,Norakuro Nitouhei,5.35
9040,Norakuro Ittouhei,5.24
9041,SOS Kochira Chikyuu,6.33
9042,Otenki Boys,6.2
9043,Ekubo Ouji,6.33
9044,Meisaku World,5.86
9045,Sekai Meisaku Douwa Series,6.7
9046,Video Ehonkan Sekai Meisaku Douwa,5.21
9047,Jewelpet Magical Change,6.68
9048,Dolittle-sensei Monogatari,6.27
9049,Tokai no Butchy,6.37
9050,Future Card Buddyfight Hundred,6.98
9051,Geori-eui Mubeopja,5.6
9052,Shin Saru Kani Gassen,5.4
9053,Hadashi Neko,5.49
9054,Kkurukkuruwa Chingudeul,4
9055,Uli Chingu Kkachi,5.76
9056,Cooking Papa Christmas Special,6.06
9057,McDull: Xiang Dang Dang Ban Wo Xin,6.53
9058,McDull: Wo He Wo Mama,6.43
9059,Bab Mook Ja,5.76
9060,Uli Sai Jjang-Iya,5.25
9061,Mabeob Chunjamun: Daemawangui Buhwaleul Magala,4.38
9062,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,6.64
9063,Mabeobsaui Adeul Koli,4.67
9064,Hong Ling Jin Xia,5.89
9065,Saru Kani Gassen,4.49
9066,Chii Jiaan Chuaanqii,5.5
9067,Genki Bakuhatsu Ganbaruger: Hyakka,5.81
9068,Hello Kitty to Miyou: Aesop Monogatari,4.87
9069,Osamishi Tani no Wakare Uta,5.29
9070,L/R: Licensed by Royal Special,6.17
9071,Shiroi Zou (1981),4.92
9072,Frypan Jiisan,4.55
9073,Hito no Kita Tooku Nagai Michi,4.97
9074,Onaka no Ookina Ouji-sama,5.19
9075,Symphonic Variations,5.14
9076,Yuki no Hi no Tayori,5.27
9077,Roba Chotto Suneta,5.13
9078,Koro wa Yane no Ue,5.16
9079,Beautiful Name,4.9
9080,Kirin no Otenki Mama-san,4.92
9081,Inishie no Megami to Houseki no Ite,5.84
9082,Shiawase no Uta,5.03
9083,Sonna Boku ga Suki,5.22
9084,Warenai Tamago,5.47
9085,Watashi no Kamifuusen,5.17
9086,Hanasaka Jiisan,5.06
9087,Ryoutei no Aji,6.59
9088,Zombie Clay Animation: Life of the Dead,4.92
9089,Zombie Ehon,3.47
9090,Chaos Dragon: Sekiryuu Seneki,5.8
9091,Wakie Wakie,4.41
9092,Ball yo Doko e Yuku,4.62
9093,Majin Sentai Death Ranger: Ubawareta Pudding!,4.9
9094,Qi Cai Lao Fu Zi,6.59
9095,Lao Fu Zi Shui Hu Chuan,7.22
9096,Shan T Lao Fu Zi,6.77
9097,Lao Fu Zi Fan Dou Zhen Tan,5.67
9098,Lao Fu Zi Zhi Xiao Shui Hu Chuan Qi,5.86
9099,Black Bullet: Tenchuu＊Girls,6.18
9100,Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,6.63
9101,Seichou Rap,4.75
9102,Fukashigi no Kazoekata,5.13
9103,Graphillion: Kazoeage Oneesan wo Sukue,4.97
9104,Manga Hajimete Monogatari OVA,5.88
9105,Yancharu Moncha,5.73
9106,Monpy,5.67
9107,Futari wa Nakayoshi: Goo to Sue,5.11
9108,Yowamushi Monsters,5
9109,Spoon-hime no Swing Kitchen,7.88
9110,Fushigina Ano Ko wa Sutekina Kono Ko,5.25
9111,Ultraman M78 Gekijou: Love and Peace,5.69
9112,Akagami no Shirayuki-hime,7.92
9113,Bad Badtz-Maru no Ore wa Yuutousei,4.56
9114,Bad Badtz-Maru no Otoko Dokyou no Omoiyari,4.79
9115,Danchigai,6.63
9116,Allargando The Animation,6.5
9117,Konna Ko Iru kana,5.67
9118,Uwabaki Cook,4.7
9119,Etsuraku no Tane The Animation,6.17
9120,"Ima, Futari no Michi",5.81
9121,Hong Gil Dong 2084,4.64
9122,Topo Gigio no Botan Sensou,6.25
9123,Big Order,5.98
9124,Rusuden Hour: Sodan Brothers,7
9125,Manga Doushite Monogatari OVA,5.31
9126,Xing Mao Lixian Ji Zhi Shu Fa Pian,4.63
9127,Bobobo-bo Bo-bobo Recap,6.38
9128,Nyuru Nyuru!! Kakusen-kun 2nd Season,5.35
9129,Harukanaru Toki no Naka de: Hachiyou Shou Recap,6.26
9130,Kamiusagi Rope Specials,4.78
9131,Kamiusagi Rope 2 Specials,4.21
9132,Kamiusagi Rope 3,4.84
9133,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,5.6
9134,au x Rope,3.76
9135,Takarakuji x Rope,4.52
9136,Kamiusagi Rope (ONA),5.8
